Date,Open,High,Low,Close,Volume,company_name
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,134520300,APPLE
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,81000500,APPLE
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,73409200,APPLE
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,72433800,APPLE
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,89116800,APPLE
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,70207900,APPLE
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,67083400,APPLE
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,66242400,APPLE
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,98964500,APPLE
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,71051600,APPLE
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,73353800,APPLE
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,74064300,APPLE
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,66253700,APPLE
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,64547800,APPLE
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,63141600,APPLE
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,77588800,APPLE
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,71185600,APPLE
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,78140700,APPLE
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,76259900,APPLE
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,81420900,APPLE
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,82982400,APPLE
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,64823400,APPLE
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,65086600,APPLE
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,66675400,APPLE
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,53623900,APPLE
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,55138700,APPLE
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,78620700,APPLE
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,81378700,APPLE
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,101786900,APPLE
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,67829400,APPLE
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,59907000,APPLE
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,82507500,APPLE
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,55474100,APPLE
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,56697000,APPLE
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,60276900,APPLE
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,63135500,APPLE
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,70170500,APPLE
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,57149200,APPLE
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,68039400,APPLE
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,54091700,APPLE
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,56377100,APPLE
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,79542000,APPLE
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,62290100,APPLE
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,70346300,APPLE
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,69026800,APPLE
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,54147100,APPLE
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,53841500,APPLE
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,51218200,APPLE
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,78961000,APPLE
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,73314000,APPLE
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,77906200,APPLE
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,87991100,APPLE
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,74229900,APPLE
2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,76957800,APPLE
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,73714800,APPLE
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,87449600,APPLE
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,84923800,APPLE
2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,68028800,APPLE
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,104956000,APPLE
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,122656600,APPLE
2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,87965400,APPLE
2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,90481100,APPLE
2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,162278800,APPLE
2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,81474200,APPLE
2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,107689800,APPLE
2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,101696800,APPLE
2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,86652500,APPLE
2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,96029900,APPLE
2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,93339400,APPLE
2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,84442700,APPLE
2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,146691400,APPLE
2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,128138200,APPLE
2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,124925300,APPLE
2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,114311700,APPLE
2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,87830100,APPLE
2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,79471000,APPLE
2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,68402200,APPLE
2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,85925600,APPLE
2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,APPLE
2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,77033700,APPLE
2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,70433700,APPLE
2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,113224000,APPLE
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,88598000,APPLE
2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,85250900,APPLE
2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,143.75,99136600,APPLE
2022-10-19,141.69000244140625,144.9499969482422,141.5,143.86000061035156,61758300,APPLE
2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,64522000,APPLE
2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,86548600,APPLE
2022-10-24,147.19000244140625,150.22999572753906,146.0,149.4499969482422,75981900,APPLE
2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,74732300,APPLE
2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,88194300,APPLE
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,109180200,APPLE
2022-10-28,148.1999969482422,157.5,147.82000732421875,155.74000549316406,164762400,APPLE
2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,97943200,APPLE
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,80379300,APPLE
2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,93604600,APPLE
2022-11-03,142.05999755859375,142.8000030517578,138.75,138.8800048828125,97918500,APPLE
2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,140814800,APPLE
2022-11-07,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,83374600,APPLE
2022-11-08,140.41000366210938,141.42999267578125,137.49000549316406,139.5,89908500,APPLE
2022-11-09,138.5,138.5500030517578,134.58999633789062,134.8699951171875,74917800,APPLE
2022-11-10,141.24000549316406,146.8699951171875,139.5,146.8699951171875,118854000,APPLE
2022-11-11,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,93979700,APPLE
2022-11-14,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,73374100,APPLE
2022-11-15,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,89868300,APPLE
2022-11-16,149.1300048828125,149.8699951171875,147.2899932861328,148.7899932861328,64218300,APPLE
2022-11-17,146.42999267578125,151.47999572753906,146.14999389648438,150.72000122070312,80389400,APPLE
2022-11-18,152.30999755859375,152.6999969482422,149.97000122070312,151.2899932861328,74829600,APPLE
2022-11-21,150.16000366210938,150.3699951171875,147.72000122070312,148.00999450683594,58724100,APPLE
2022-11-22,148.1300048828125,150.4199981689453,146.92999267578125,150.17999267578125,51804100,APPLE
2022-11-23,149.4499969482422,151.8300018310547,149.33999633789062,151.07000732421875,58301400,APPLE
2022-11-25,148.30999755859375,148.8800048828125,147.1199951171875,148.11000061035156,35195900,APPLE
2022-11-28,145.13999938964844,146.63999938964844,143.3800048828125,144.22000122070312,69246000,APPLE
2022-11-29,144.2899932861328,144.80999755859375,140.35000610351562,141.1699981689453,83763800,APPLE
2022-11-30,141.39999389648438,148.72000122070312,140.5500030517578,148.02999877929688,111380900,APPLE
2022-12-01,148.2100067138672,149.1300048828125,146.61000061035156,148.30999755859375,71250400,APPLE
2022-12-02,145.9600067138672,148.0,145.64999389648438,147.80999755859375,65447400,APPLE
2022-12-05,147.77000427246094,150.9199981689453,145.77000427246094,146.6300048828125,68826400,APPLE
2022-12-06,147.07000732421875,147.3000030517578,141.9199981689453,142.91000366210938,64727200,APPLE
2022-12-07,142.19000244140625,143.3699951171875,140.0,140.94000244140625,69721100,APPLE
2022-12-08,142.36000061035156,143.52000427246094,141.10000610351562,142.64999389648438,62128300,APPLE
2022-12-09,142.33999633789062,145.57000732421875,140.89999389648438,142.16000366210938,76097000,APPLE
2022-12-12,142.6999969482422,144.5,141.05999755859375,144.49000549316406,70462700,APPLE
2022-12-13,149.5,149.97000122070312,144.24000549316406,145.47000122070312,93886200,APPLE
2022-12-14,145.35000610351562,146.66000366210938,141.16000366210938,143.2100067138672,82291200,APPLE
2022-12-15,141.11000061035156,141.8000030517578,136.02999877929688,136.5,98931900,APPLE
2022-12-16,136.69000244140625,137.64999389648438,133.72999572753906,134.50999450683594,160156900,APPLE
2022-12-19,135.11000061035156,135.1999969482422,131.32000732421875,132.3699951171875,79592600,APPLE
2022-12-20,131.38999938964844,133.25,129.88999938964844,132.3000030517578,77432800,APPLE
2022-12-21,132.97999572753906,136.80999755859375,132.75,135.4499969482422,85928000,APPLE
2022-12-22,134.35000610351562,134.55999755859375,130.3000030517578,132.22999572753906,77852100,APPLE
2022-12-23,130.9199981689453,132.4199981689453,129.63999938964844,131.86000061035156,63814900,APPLE
2022-12-27,131.3800048828125,131.41000366210938,128.72000122070312,130.02999877929688,69007800,APPLE
2022-12-28,129.6699981689453,131.02999877929688,125.87000274658203,126.04000091552734,85438400,APPLE
2022-12-29,127.98999786376953,130.47999572753906,127.7300033569336,129.61000061035156,75703700,APPLE
2022-12-30,128.41000366210938,129.9499969482422,127.43000030517578,129.92999267578125,77034200,APPLE
2023-01-03,130.27999877929688,130.89999389648438,124.16999816894531,125.06999969482422,112117500,APPLE
2023-01-04,126.88999938964844,128.66000366210938,125.08000183105469,126.36000061035156,89113600,APPLE
2023-01-05,127.12999725341797,127.7699966430664,124.76000213623047,125.0199966430664,80962700,APPLE
2023-01-06,126.01000213623047,130.2899932861328,124.88999938964844,129.6199951171875,87754700,APPLE
2023-01-09,130.47000122070312,133.41000366210938,129.88999938964844,130.14999389648438,70790800,APPLE
2023-01-10,130.25999450683594,131.25999450683594,128.1199951171875,130.72999572753906,63896200,APPLE
2023-01-11,131.25,133.50999450683594,130.4600067138672,133.49000549316406,69458900,APPLE
2023-01-12,133.8800048828125,134.25999450683594,131.44000244140625,133.41000366210938,71379600,APPLE
2023-01-13,132.02999877929688,134.9199981689453,131.66000366210938,134.75999450683594,57809700,APPLE
2023-01-17,134.8300018310547,137.2899932861328,134.1300048828125,135.94000244140625,63646600,APPLE
2023-01-18,136.82000732421875,138.61000061035156,135.02999877929688,135.2100067138672,69672800,APPLE
2023-01-19,134.0800018310547,136.25,133.77000427246094,135.27000427246094,58280400,APPLE
2023-01-20,135.27999877929688,138.02000427246094,134.22000122070312,137.8699951171875,80223600,APPLE
2023-01-23,138.1199951171875,143.32000732421875,137.89999389648438,141.11000061035156,81760300,APPLE
2023-01-24,140.30999755859375,143.16000366210938,140.3000030517578,142.52999877929688,66435100,APPLE
2023-01-25,140.88999938964844,142.42999267578125,138.80999755859375,141.86000061035156,65799300,APPLE
2023-01-26,143.1699981689453,144.25,141.89999389648438,143.9600067138672,54105100,APPLE
2023-01-27,143.16000366210938,147.22999572753906,143.0800018310547,145.92999267578125,70555800,APPLE
2023-01-30,144.9600067138672,145.5500030517578,142.85000610351562,143.0,64015300,APPLE
2023-01-31,142.6999969482422,144.33999633789062,142.27999877929688,144.2899932861328,65874500,APPLE
2023-02-01,143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,77663600,APPLE
2023-02-02,148.89999389648438,151.17999267578125,148.1699981689453,150.82000732421875,118339000,APPLE
2023-02-03,148.02999877929688,157.3800048828125,147.8300018310547,154.5,154357300,APPLE
2023-02-06,152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,69858300,APPLE
2023-02-07,150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,83322600,APPLE
2023-02-08,153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,64120100,APPLE
2023-02-09,153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,56007100,APPLE
2023-02-10,149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,57450700,APPLE
2022-01-18,136.60000610351562,137.39149475097656,135.61700439453125,136.29049682617188,27382000,GOOGLE
2022-01-19,136.93850708007812,138.39950561523438,135.5,135.65199279785156,20796000,GOOGLE
2022-01-20,136.51400756835938,137.91200256347656,133.14450073242188,133.50650024414062,21930000,GOOGLE
2022-01-21,133.01199340820312,134.760498046875,130.00100708007812,130.0919952392578,41920000,GOOGLE
2022-01-24,126.02749633789062,130.77850341796875,124.64195251464844,130.3719940185547,55148000,GOOGLE
2022-01-25,128.4355010986328,129.3385009765625,126.37799835205078,126.7354965209961,36008000,GOOGLE
2022-01-26,130.59249877929688,132.8074951171875,127.15350341796875,129.24000549316406,39630000,GOOGLE
2022-01-27,131.36099243164062,132.60995483398438,128.94500732421875,129.12100219726562,30248000,GOOGLE
2022-01-28,130.0,133.37049865722656,128.6945037841797,133.2895050048828,30518000,GOOGLE
2022-01-31,134.197998046875,135.843505859375,132.2740020751953,135.69850158691406,34056000,GOOGLE
2022-02-01,137.8350067138672,138.1999969482422,134.56825256347656,137.8784942626953,51204000,GOOGLE
2022-02-02,151.86349487304688,152.10000610351562,145.5574951171875,148.0364990234375,89750000,GOOGLE
2022-02-03,145.2949981689453,149.11770629882812,142.2050018310547,142.65049743652344,56930000,GOOGLE
2022-02-04,143.01699829101562,144.53524780273438,139.8175048828125,143.01600646972656,49224000,GOOGLE
2022-02-07,143.70899963378906,143.84649658203125,138.69900512695312,138.93800354003906,44610000,GOOGLE
2022-02-08,138.9912567138672,139.83709716796875,136.8730010986328,139.21299743652344,34256000,GOOGLE
2022-02-09,140.84974670410156,142.17550659179688,140.3769989013672,141.4530029296875,28628000,GOOGLE
2022-02-10,139.5,141.43099975585938,138.0500030517578,138.6024932861328,33018000,GOOGLE
2022-02-11,138.75,139.2832489013672,133.2884979248047,134.1300048828125,38808000,GOOGLE
2022-02-14,133.36549377441406,136.16650390625,133.302001953125,135.3000030517578,26792000,GOOGLE
2022-02-15,137.47149658203125,137.89999389648438,135.5395050048828,136.42550659179688,26578000,GOOGLE
2022-02-16,136.4304962158203,137.9459991455078,134.8236541748047,137.4875030517578,25610000,GOOGLE
2022-02-17,136.14999389648438,136.83949279785156,132.20199584960938,132.30850219726562,30968000,GOOGLE
2022-02-18,133.03750610351562,133.82400512695312,130.3070526123047,130.46749877929688,31858000,GOOGLE
2022-02-22,129.98500061035156,131.9007568359375,127.74099731445312,129.40249633789062,38906000,GOOGLE
